"P_ID","Record Type","Permit Type","Primary","Record Status","Open Date","Updated Date","Date Assigned","Date Status","Task","Status","Description","Address","Notes","Planner F","Planner L"
"Y20-027","Planning Project","Design Review Residential","Yes","Close Out","3/3/2020 12:00:00 AM","3/31/2020 3:22:13 PM","3/3/2020 12:00:00 AM","3/30/2020 12:00:00 AM","Arborist Review","Comments","NARLOCH  POOL & PAVILION ADDITION","2323 DEER VALLEY LN, WALCR, CA 94598","","Jessica","Gonzalez"
"Y20-027","Planning Project","Design Review Residential","Yes","Close Out","3/3/2020 12:00:00 AM","3/31/2020 3:22:26 PM","","3/30/2020 12:00:00 AM","CEQA Review","Project Exempt","NARLOCH  POOL & PAVILION ADDITION","2323 DEER VALLEY LN, WALCR, CA 94598","","Jessica","Gonzalez"
"Y20-027","Planning Project","Design Review Residential","Yes","Close Out","3/3/2020 12:00:00 AM","3/31/2020 3:22:52 PM","3/31/2020 12:00:00 AM","3/30/2020 12:00:00 AM","Consolidated Comments","Deemed Incomplete","NARLOCH  POOL & PAVILION ADDITION","2323 DEER VALLEY LN, WALCR, CA 94598","","Jessica","Gonzalez"
"Y20-027","Planning Project","Design Review Residential","Yes","Close Out","3/3/2020 12:00:00 AM","7/14/2020 10:04:24 AM","3/31/2020 12:00:00 AM","7/14/2020 12:00:00 AM","Resubmittal","Route for Review","NARLOCH  POOL & PAVILION ADDITION","2323 DEER VALLEY LN, WALCR, CA 94598","","Jessica","Gonzalez"
"Y20-027","Planning Project","Design Review Residential","Yes","Close Out","3/3/2020 12:00:00 AM","7/21/2020 2:20:24 PM","7/14/2020 12:00:00 AM","7/21/2020 12:00:00 AM","Engineering Review","Comments","NARLOCH  POOL & PAVILION ADDITION","2323 DEER VALLEY LN, WALCR, CA 94598","","Mary Ann","Bonifacio"
"Y20-027","Planning Project","Design Review Residential","Yes","Close Out","3/3/2020 12:00:00 AM","7/23/2020 3:38:11 PM","7/14/2020 12:00:00 AM","7/23/2020 12:00:00 AM","Arborist Review","Comments","NARLOCH  POOL & PAVILION ADDITION","2323 DEER VALLEY LN, WALCR, CA 94598","","City","Arborist"
"Y20-027","Planning Project","Design Review Residential","Yes","Close Out","3/3/2020 12:00:00 AM","8/6/2020 8:48:06 AM","7/14/2020 12:00:00 AM","8/4/2020 12:00:00 AM","Planning Review","Comments","NARLOCH  POOL & PAVILION ADDITION","2323 DEER VALLEY LN, WALCR, CA 94598","","Jessica","Gonzalez"
"Y20-027","Planning Project","Design Review Residential","Yes","Close Out","3/3/2020 12:00:00 AM","1/12/2021 9:21:49 AM","8/6/2020 12:00:00 AM","8/14/2020 12:00:00 AM","Consolidated Comments","Deemed Complete","NARLOCH  POOL & PAVILION ADDITION","2323 DEER VALLEY LN, WALCR, CA 94598","","JESSICA","Gonzalez"
"Y20-027","Planning Project","Design Review Residential","Yes","Close Out","3/3/2020 12:00:00 AM","1/12/2021 9:22:22 AM","1/12/2021 12:00:00 AM","10/7/2020 12:00:00 AM","Staff Analysis","Set for Hearing","NARLOCH  POOL & PAVILION ADDITION","2323 DEER VALLEY LN, WALCR, CA 94598","","JESSICA","Gonzalez"
"Y20-027","Planning Project","Design Review Residential","Yes","Close Out","3/3/2020 12:00:00 AM","1/12/2021 9:23:45 AM","1/12/2021 12:00:00 AM","10/7/2020 12:00:00 AM","Design Review Commission","Approved","NARLOCH  POOL & PAVILION ADDITION","2323 DEER VALLEY LN, WALCR, CA 94598","","JESSICA","Gonzalez"
"Y20-028","Planning Project","Use Permit Conditional","Yes","Approved","3/5/2020 12:00:00 AM","3/5/2020 3:38:58 PM","3/5/2020 12:00:00 AM","3/5/2020 12:00:00 AM","Intake Review","Application Accepted","REALTY ONE OFFICE USE CUP","200 PRINGLE AVE, WALCR, CA 94596","","Gerardo","Victoria"
"Y20-028","Planning Project","Use Permit Conditional","Yes","Approved","3/5/2020 12:00:00 AM","3/11/2020 10:25:14 AM","3/11/2020 12:00:00 AM","3/11/2020 12:00:00 AM","Planning Review","Assigned - Notify Applicant","REALTY ONE OFFICE USE CUP","200 PRINGLE AVE, WALCR, CA 94596","","Haley","Croffoot"
"Y20-028","Planning Project","Use Permit Conditional","Yes","Approved","3/5/2020 12:00:00 AM","3/17/2020 10:21:31 AM","3/12/2020 12:00:00 AM","3/9/2020 12:00:00 AM","Engineering Review","No Comments","REALTY ONE OFFICE USE CUP","200 PRINGLE AVE, WALCR, CA 94596","","Ryan","Cook"
"Y20-028","Planning Project","Use Permit Conditional","Yes","Approved","3/5/2020 12:00:00 AM","3/18/2020 11:08:18 AM","3/11/2020 12:00:00 AM","3/18/2020 12:00:00 AM","Traffic Engineering Review","No Comments","REALTY ONE OFFICE USE CUP","200 PRINGLE AVE, WALCR, CA 94596","","YunNa","Rhee"
"Y20-028","Planning Project","Use Permit Conditional","Yes","Approved","3/5/2020 12:00:00 AM","3/24/2020 4:01:53 PM","3/11/2020 12:00:00 AM","3/19/2020 12:00:00 AM","Building Review","No Comments","REALTY ONE OFFICE USE CUP","200 PRINGLE AVE, WALCR, CA 94596","","Haley","Croffoot"
"Y20-028","Planning Project","Use Permit Conditional","Yes","Approved","3/5/2020 12:00:00 AM","3/24/2020 4:02:12 PM","3/11/2020 12:00:00 AM","3/19/2020 12:00:00 AM","Planning Review","Comments","REALTY ONE OFFICE USE CUP","200 PRINGLE AVE, WALCR, CA 94596","","Haley","Croffoot"
"Y20-028","Planning Project","Use Permit Conditional","Yes","Approved","3/5/2020 12:00:00 AM","3/24/2020 4:02:27 PM","","3/19/2020 12:00:00 AM","CEQA Review","Project Exempt","REALTY ONE OFFICE USE CUP","200 PRINGLE AVE, WALCR, CA 94596","","Haley","Croffoot"
"Y20-028","Planning Project","Use Permit Conditional","Yes","Approved","3/5/2020 12:00:00 AM","3/24/2020 4:02:44 PM","3/24/2020 12:00:00 AM","3/19/2020 12:00:00 AM","Consolidated Comments","Deemed Incomplete","REALTY ONE OFFICE USE CUP","200 PRINGLE AVE, WALCR, CA 94596","","Haley","Croffoot"
"Y20-028","Planning Project","Use Permit Conditional","Yes","Approved","3/5/2020 12:00:00 AM","3/26/2020 4:32:12 PM","3/24/2020 12:00:00 AM","3/26/2020 12:00:00 AM","Resubmittal","Route for Review","REALTY ONE OFFICE USE CUP","200 PRINGLE AVE, WALCR, CA 94596","","Haley","Croffoot"
"Y20-028","Planning Project","Use Permit Conditional","Yes","Approved","3/5/2020 12:00:00 AM","3/26/2020 4:32:43 PM","3/26/2020 12:00:00 AM","3/26/2020 12:00:00 AM","Planning Review","No Comments","REALTY ONE OFFICE USE CUP","200 PRINGLE AVE, WALCR, CA 94596","","Haley","Croffoot"
"Y20-028","Planning Project","Use Permit Conditional","Yes","Approved","3/5/2020 12:00:00 AM","3/26/2020 4:32:57 PM","3/26/2020 12:00:00 AM","3/26/2020 12:00:00 AM","Consolidated Comments","Deemed Complete","REALTY ONE OFFICE USE CUP","200 PRINGLE AVE, WALCR, CA 94596","","Haley","Croffoot"
"Y20-028","Planning Project","Use Permit Conditional","Yes","Approved","3/5/2020 12:00:00 AM","3/26/2020 4:33:10 PM","3/26/2020 12:00:00 AM","3/26/2020 12:00:00 AM","Staff Analysis","Set for Hearing","REALTY ONE OFFICE USE CUP","200 PRINGLE AVE, WALCR, CA 94596","","Haley","Croffoot"
"Y20-028","Planning Project","Use Permit Conditional","Yes","Approved","3/5/2020 12:00:00 AM","4/24/2020 9:18:33 AM","3/26/2020 12:00:00 AM","4/23/2020 12:00:00 AM","Planning Commission","Approved","REALTY ONE OFFICE USE CUP","200 PRINGLE AVE, WALCR, CA 94596","","Haley","Croffoot"
"Y20-028","Planning Project","Use Permit Conditional","Yes","Approved","3/5/2020 12:00:00 AM","4/24/2020 9:18:44 AM","4/24/2020 12:00:00 AM","4/23/2020 12:00:00 AM","Close Out","Approved","REALTY ONE OFFICE USE CUP","200 PRINGLE AVE, WALCR, CA 94596","","Haley","Croffoot"
"Y20-029","Planning Project","Design Review Residential","Yes","Close Out","3/5/2020 12:00:00 AM","3/5/2020 4:49:08 PM","3/5/2020 12:00:00 AM","3/5/2020 12:00:00 AM","Intake Review","Application Accepted","Haven Development Co. SFRs & Lot Split","1631 1ST AVE, WALCR, CA 94597","","Gerardo","Victoria"
"Y20-029","Planning Project","Tentative Map Minor Subdivision","No","Close Out","3/5/2020 12:00:00 AM","3/5/2020 4:49:08 PM","3/5/2020 12:00:00 AM","3/5/2020 12:00:00 AM","Intake Review","Application Accepted","Haven Development Co. SFRs & Lot Split","1631 1ST AVE, WALCR, CA 94597","","Gerardo","Victoria"
"Y20-029","Planning Project","Design Review Residential","Yes","Close Out","3/5/2020 12:00:00 AM","3/18/2020 11:07:11 AM","3/13/2020 12:00:00 AM","3/18/2020 12:00:00 AM","Traffic Engineering Review","Comments","Haven Development Co. SFRs & Lot Split","1631 1ST AVE, WALCR, CA 94597","","YunNa","Rhee"
"Y20-029","Planning Project","Tentative Map Minor Subdivision","No","Close Out","3/5/2020 12:00:00 AM","3/18/2020 11:07:11 AM","3/13/2020 12:00:00 AM","3/18/2020 12:00:00 AM","Traffic Engineering Review","Comments","Haven Development Co. SFRs & Lot Split","1631 1ST AVE, WALCR, CA 94597","","YunNa","Rhee"
"Y20-029","Planning Project","Design Review Residential","Yes","Close Out","3/5/2020 12:00:00 AM","3/20/2020 7:28:11 AM","3/13/2020 12:00:00 AM","3/19/2020 12:00:00 AM","Engineering Review","Comments","Haven Development Co. SFRs & Lot Split","1631 1ST AVE, WALCR, CA 94597","","Ryan","Cook"
"Y20-029","Planning Project","Tentative Map Minor Subdivision","No","Close Out","3/5/2020 12:00:00 AM","3/20/2020 7:28:11 AM","3/13/2020 12:00:00 AM","3/19/2020 12:00:00 AM","Engineering Review","Comments","Haven Development Co. SFRs & Lot Split","1631 1ST AVE, WALCR, CA 94597","","Ryan","Cook"
"Y20-029","Planning Project","Design Review Residential","Yes","Close Out","3/5/2020 12:00:00 AM","3/22/2020 9:52:11 PM","3/13/2020 12:00:00 AM","3/22/2020 12:00:00 AM","Building Review","No Comments","Haven Development Co. SFRs & Lot Split","1631 1ST AVE, WALCR, CA 94597","","Sarah","Dankberg"
"Y20-029","Planning Project","Tentative Map Minor Subdivision","No","Close Out","3/5/2020 12:00:00 AM","3/22/2020 9:52:11 PM","3/13/2020 12:00:00 AM","3/22/2020 12:00:00 AM","Building Review","No Comments","Haven Development Co. SFRs & Lot Split","1631 1ST AVE, WALCR, CA 94597","","Sarah","Dankberg"
"Y20-029","Planning Project","Design Review Residential","Yes","Close Out","3/5/2020 12:00:00 AM","3/23/2020 4:31:23 PM","3/13/2020 12:00:00 AM","3/23/2020 12:00:00 AM","Other Review","No Comments","Haven Development Co. SFRs & Lot Split","1631 1ST AVE, WALCR, CA 94597","","Alan","Carreon"
"Y20-029","Planning Project","Tentative Map Minor Subdivision","No","Close Out","3/5/2020 12:00:00 AM","3/23/2020 4:31:23 PM","3/13/2020 12:00:00 AM","3/23/2020 12:00:00 AM","Other Review","No Comments","Haven Development Co. SFRs & Lot Split","1631 1ST AVE, WALCR, CA 94597","","Alan","Carreon"
"Y20-029","Planning Project","Design Review Residential","Yes","Close Out","3/5/2020 12:00:00 AM","3/23/2020 4:32:49 PM","3/13/2020 12:00:00 AM","3/23/2020 12:00:00 AM","Planning Review","Comments","Haven Development Co. SFRs & Lot Split","1631 1ST AVE, WALCR, CA 94597","","Alan","Carreon"
"Y20-029","Planning Project","Tentative Map Minor Subdivision","No","Close Out","3/5/2020 12:00:00 AM","3/23/2020 4:32:49 PM","3/13/2020 12:00:00 AM","3/23/2020 12:00:00 AM","Planning Review","Comments","Haven Development Co. SFRs & Lot Split","1631 1ST AVE, WALCR, CA 94597","","Alan","Carreon"
"Y20-029","Planning Project","Design Review Residential","Yes","Close Out","3/5/2020 12:00:00 AM","3/23/2020 4:33:40 PM","3/23/2020 12:00:00 AM","3/23/2020 12:00:00 AM","CEQA Review","Project Exempt","Haven Development Co. SFRs & Lot Split","1631 1ST AVE, WALCR, CA 94597","","Alan","Carreon"
"Y20-029","Planning Project","Tentative Map Minor Subdivision","No","Close Out","3/5/2020 12:00:00 AM","3/23/2020 4:33:40 PM","3/23/2020 12:00:00 AM","3/23/2020 12:00:00 AM","CEQA Review","Project Exempt","Haven Development Co. SFRs & Lot Split","1631 1ST AVE, WALCR, CA 94597","","Alan","Carreon"
"Y20-029","Planning Project","Tentative Map Minor Subdivision","No","Close Out","3/5/2020 12:00:00 AM","3/23/2020 4:35:22 PM","3/23/2020 12:00:00 AM","3/23/2020 12:00:00 AM","Consolidated Comments","Deemed Incomplete","Haven Development Co. SFRs & Lot Split","1631 1ST AVE, WALCR, CA 94597","","Alan","Carreon"
"Y20-029","Planning Project","Design Review Residential","Yes","Close Out","3/5/2020 12:00:00 AM","3/23/2020 4:35:22 PM","3/23/2020 12:00:00 AM","3/23/2020 12:00:00 AM","Consolidated Comments","Deemed Incomplete","Haven Development Co. SFRs & Lot Split","1631 1ST AVE, WALCR, CA 94597","","Alan","Carreon"
"Y20-029","Planning Project","Tentative Map Minor Subdivision","No","Close Out","3/5/2020 12:00:00 AM","4/17/2020 9:06:04 AM","3/23/2020 12:00:00 AM","4/17/2020 12:00:00 AM","Resubmittal","Route for Review","Haven Development Co. SFRs & Lot Split","1631 1ST AVE, WALCR, CA 94597","","Alan","Carreon"
"Y20-029","Planning Project","Design Review Residential","Yes","Close Out","3/5/2020 12:00:00 AM","4/17/2020 9:06:04 AM","3/23/2020 12:00:00 AM","4/17/2020 12:00:00 AM","Resubmittal","Route for Review","Haven Development Co. SFRs & Lot Split","1631 1ST AVE, WALCR, CA 94597","","Alan","Carreon"
"Y20-029","Planning Project","Tentative Map Minor Subdivision","No","Close Out","3/5/2020 12:00:00 AM","4/17/2020 1:57:37 PM","4/17/2020 12:00:00 AM","4/17/2020 12:00:00 AM","Traffic Engineering Review","No Comments","Haven Development Co. SFRs & Lot Split","1631 1ST AVE, WALCR, CA 94597","","YunNa","Rhee"
"Y20-029","Planning Project","Design Review Residential","Yes","Close Out","3/5/2020 12:00:00 AM","4/17/2020 1:57:37 PM","4/17/2020 12:00:00 AM","4/17/2020 12:00:00 AM","Traffic Engineering Review","No Comments","Haven Development Co. SFRs & Lot Split","1631 1ST AVE, WALCR, CA 94597","","YunNa","Rhee"
"Y20-029","Planning Project","Tentative Map Minor Subdivision","No","Close Out","3/5/2020 12:00:00 AM","4/29/2020 3:27:05 PM","4/17/2020 12:00:00 AM","4/29/2020 12:00:00 AM","Engineering Review","No Comments","Haven Development Co. SFRs & Lot Split","1631 1ST AVE, WALCR, CA 94597","","Ryan","Cook"
"Y20-029","Planning Project","Design Review Residential","Yes","Close Out","3/5/2020 12:00:00 AM","4/29/2020 3:27:05 PM","4/17/2020 12:00:00 AM","4/29/2020 12:00:00 AM","Engineering Review","No Comments","Haven Development Co. SFRs & Lot Split","1631 1ST AVE, WALCR, CA 94597","","Ryan","Cook"
"Y20-029","Planning Project","Tentative Map Minor Subdivision","No","Close Out","3/5/2020 12:00:00 AM","5/4/2020 8:25:50 AM","4/17/2020 12:00:00 AM","5/4/2020 12:00:00 AM","Planning Review","No Comments","Haven Development Co. SFRs & Lot Split","1631 1ST AVE, WALCR, CA 94597","","Alan","Carreon"
"Y20-029","Planning Project","Design Review Residential","Yes","Close Out","3/5/2020 12:00:00 AM","5/4/2020 8:25:50 AM","4/17/2020 12:00:00 AM","5/4/2020 12:00:00 AM","Planning Review","No Comments","Haven Development Co. SFRs & Lot Split","1631 1ST AVE, WALCR, CA 94597","","Alan","Carreon"
"Y20-029","Planning Project","Tentative Map Minor Subdivision","No","Close Out","3/5/2020 12:00:00 AM","5/4/2020 8:26:11 AM","4/17/2020 12:00:00 AM","5/4/2020 12:00:00 AM","Arborist Review","No Comments","Haven Development Co. SFRs & Lot Split","1631 1ST AVE, WALCR, CA 94597","","Alan","Carreon"
"Y20-029","Planning Project","Design Review Residential","Yes","Close Out","3/5/2020 12:00:00 AM","5/4/2020 8:26:11 AM","4/17/2020 12:00:00 AM","5/4/2020 12:00:00 AM","Arborist Review","No Comments","Haven Development Co. SFRs & Lot Split","1631 1ST AVE, WALCR, CA 94597","","Alan","Carreon"
"Y20-029","Planning Project","Tentative Map Minor Subdivision","No","Close Out","3/5/2020 12:00:00 AM","5/4/2020 8:26:23 AM","4/17/2020 12:00:00 AM","5/4/2020 12:00:00 AM","Other Review","No Comments","Haven Development Co. SFRs & Lot Split","1631 1ST AVE, WALCR, CA 94597","","Alan","Carreon"
"Y20-029","Planning Project","Design Review Residential","Yes","Close Out","3/5/2020 12:00:00 AM","5/4/2020 8:26:23 AM","4/17/2020 12:00:00 AM","5/4/2020 12:00:00 AM","Other Review","No Comments","Haven Development Co. SFRs & Lot Split","1631 1ST AVE, WALCR, CA 94597","","Alan","Carreon"
"Y20-029","Planning Project","Tentative Map Minor Subdivision","No","Close Out","3/5/2020 12:00:00 AM","5/4/2020 8:26:38 AM","5/4/2020 12:00:00 AM","5/4/2020 12:00:00 AM","Consolidated Comments","Deemed Complete","Haven Development Co. SFRs & Lot Split","1631 1ST AVE, WALCR, CA 94597","","Alan","Carreon"
"Y20-029","Planning Project","Design Review Residential","Yes","Close Out","3/5/2020 12:00:00 AM","5/4/2020 8:26:38 AM","5/4/2020 12:00:00 AM","5/4/2020 12:00:00 AM","Consolidated Comments","Deemed Complete","Haven Development Co. SFRs & Lot Split","1631 1ST AVE, WALCR, CA 94597","","Alan","Carreon"
"Y20-029","Planning Project","Tentative Map Minor Subdivision","No","Close Out","3/5/2020 12:00:00 AM","6/9/2020 10:26:13 AM","5/4/2020 12:00:00 AM","5/4/2020 12:00:00 AM","Staff Analysis","Set for Hearing","Haven Development Co. SFRs & Lot Split","1631 1ST AVE, WALCR, CA 94597","","Alan","Carreon"
"Y20-029","Planning Project","Design Review Residential","Yes","Close Out","3/5/2020 12:00:00 AM","6/9/2020 10:26:13 AM","5/4/2020 12:00:00 AM","5/4/2020 12:00:00 AM","Staff Analysis","Set for Hearing","Haven Development Co. SFRs & Lot Split","1631 1ST AVE, WALCR, CA 94597","","Alan","Carreon"
"Y20-029","Planning Project","Tentative Map Minor Subdivision","No","Close Out","3/5/2020 12:00:00 AM","6/9/2020 10:27:17 AM","6/9/2020 12:00:00 AM","5/27/2020 12:00:00 AM","Zoning Administrator","Approved","Haven Development Co. SFRs & Lot Split","1631 1ST AVE, WALCR, CA 94597","","Alan","Carreon"
"Y20-029","Planning Project","Design Review Residential","Yes","Close Out","3/5/2020 12:00:00 AM","6/9/2020 10:27:17 AM","6/9/2020 12:00:00 AM","5/27/2020 12:00:00 AM","Zoning Administrator","Approved","Haven Development Co. SFRs & Lot Split","1631 1ST AVE, WALCR, CA 94597","","Alan","Carreon"
"Y20-029","Planning Project","Tentative Map Minor Subdivision","No","Close Out","3/5/2020 12:00:00 AM","8/4/2020 1:21:24 PM","8/4/2020 12:00:00 AM","8/4/2020 12:00:00 AM","Design Review Commission","Approved","Haven Development Co. SFRs & Lot Split","1631 1ST AVE, WALCR, CA 94597","","Alan","Carreon"
"Y20-029","Planning Project","Design Review Residential","Yes","Close Out","3/5/2020 12:00:00 AM","8/4/2020 1:21:24 PM","8/4/2020 12:00:00 AM","8/4/2020 12:00:00 AM","Design Review Commission","Approved","Haven Development Co. SFRs & Lot Split","1631 1ST AVE, WALCR, CA 94597","","Alan","Carreon"
"Y20-032","Planning Project","Design Review Residential","Yes","Approved","3/20/2020 12:00:00 AM","3/20/2020 3:43:53 PM","3/20/2020 12:00:00 AM","3/20/2020 12:00:00 AM","Intake Review","Application Accepted","ZECCARDI ADDITION","531 CHANDON CT, WALCR, CA 94597","","Gerardo","Victoria"
"Y20-032","Planning Project","Design Review Residential","Yes","Approved","3/20/2020 12:00:00 AM","3/30/2020 11:57:46 AM","3/27/2020 12:00:00 AM","3/30/2020 12:00:00 AM","Engineering Review","No Comments","ZECCARDI ADDITION","531 CHANDON CT, WALCR, CA 94597","","Mary Ann","Bonifacio"
"Y20-032","Planning Project","Design Review Residential","Yes","Approved","3/20/2020 12:00:00 AM","4/9/2020 7:37:35 PM","3/20/2020 12:00:00 AM","4/9/2020 12:00:00 AM","Planning Review","Comments","ZECCARDI ADDITION","531 CHANDON CT, WALCR, CA 94597","","Jessica","Gonzalez"
"Y20-032","Planning Project","Design Review Residential","Yes","Approved","3/20/2020 12:00:00 AM","4/9/2020 7:38:21 PM","3/20/2020 12:00:00 AM","4/9/2020 12:00:00 AM","Traffic Engineering Review","No Comments","ZECCARDI ADDITION","531 CHANDON CT, WALCR, CA 94597","","YunNa","Rhee"
"Y20-032","Planning Project","Design Review Residential","Yes","Approved","3/20/2020 12:00:00 AM","1/12/2021 8:41:21 AM","3/20/2020 12:00:00 AM","3/20/2020 12:00:00 AM","Building Review","No Comments","ZECCARDI ADDITION","531 CHANDON CT, WALCR, CA 94597","","Timothy","Rodden"
"Y20-032","Planning Project","Design Review Residential","Yes","Approved","3/20/2020 12:00:00 AM","1/12/2021 8:41:29 AM","3/20/2020 12:00:00 AM","1/12/2021 12:00:00 AM","Other Review","No Comments","ZECCARDI ADDITION","531 CHANDON CT, WALCR, CA 94597","","JESSICA","Gonzalez"
"Y20-032","Planning Project","Design Review Residential","Yes","Approved","3/20/2020 12:00:00 AM","1/12/2021 8:41:42 AM","","1/12/2021 12:00:00 AM","CEQA Review","Project Exempt","ZECCARDI ADDITION","531 CHANDON CT, WALCR, CA 94597","","JESSICA","Gonzalez"
"Y20-032","Planning Project","Design Review Residential","Yes","Approved","3/20/2020 12:00:00 AM","1/12/2021 8:42:36 AM","1/12/2021 12:00:00 AM","5/15/2020 12:00:00 AM","Consolidated Comments","Deemed Complete","ZECCARDI ADDITION","531 CHANDON CT, WALCR, CA 94597","","JESSICA","Gonzalez"
"Y20-032","Planning Project","Design Review Residential","Yes","Approved","3/20/2020 12:00:00 AM","1/12/2021 8:43:49 AM","1/12/2021 12:00:00 AM","6/8/2020 12:00:00 AM","Staff Analysis","Staff Level Decision","ZECCARDI ADDITION","531 CHANDON CT, WALCR, CA 94597","","JESSICA","Gonzalez"
"Y20-032","Planning Project","Design Review Residential","Yes","Approved","3/20/2020 12:00:00 AM","1/12/2021 8:46:39 AM","1/12/2021 12:00:00 AM","6/19/2020 12:00:00 AM","Staff Level Decision","Approved","ZECCARDI ADDITION","531 CHANDON CT, WALCR, CA 94597","","JESSICA","Gonzalez"
"Y20-032","Planning Project","Design Review Residential","Yes","Approved","3/20/2020 12:00:00 AM","1/12/2021 8:56:10 AM","1/12/2021 12:00:00 AM","6/19/2020 12:00:00 AM","Close Out","Approved","ZECCARDI ADDITION","531 CHANDON CT, WALCR, CA 94597","","JESSICA","Gonzalez"
"Y20-035","Planning Project","Use Permit Conditional","Yes","Approved - Closed","4/3/2020 12:00:00 AM","4/3/2020 11:23:44 AM","4/3/2020 12:00:00 AM","4/3/2020 12:00:00 AM","Intake Review","Application Accepted","TWO LEFT FEET DANCE CENTER CUP","1651 BOTELHO DR, WALCR, CA 94596","","Gerardo","Victoria"
"Y20-035","Planning Project","Use Permit Conditional","Yes","Approved - Closed","4/3/2020 12:00:00 AM","4/14/2020 5:07:43 PM","4/9/2020 12:00:00 AM","4/14/2020 12:00:00 AM","Engineering Review","Comments","TWO LEFT FEET DANCE CENTER CUP","1651 BOTELHO DR, WALCR, CA 94596","","Joel","Camacho"
"Y20-035","Planning Project","Use Permit Conditional","Yes","Approved - Closed","4/3/2020 12:00:00 AM","6/16/2020 3:15:38 PM","4/3/2020 12:00:00 AM","4/27/2020 12:00:00 AM","Planning Review","Comments","TWO LEFT FEET DANCE CENTER CUP","1651 BOTELHO DR, WALCR, CA 94596","","Simar","Gill"
"Y20-035","Planning Project","Use Permit Conditional","Yes","Approved - Closed","4/3/2020 12:00:00 AM","6/16/2020 3:15:47 PM","","6/16/2020 12:00:00 AM","CEQA Review","Project Exempt","TWO LEFT FEET DANCE CENTER CUP","1651 BOTELHO DR, WALCR, CA 94596","","Simar","Gill"
"Y20-035","Planning Project","Use Permit Conditional","Yes","Approved - Closed","4/3/2020 12:00:00 AM","6/16/2020 3:16:00 PM","6/16/2020 12:00:00 AM","4/27/2020 12:00:00 AM","Consolidated Comments","Deemed Incomplete","TWO LEFT FEET DANCE CENTER CUP","1651 BOTELHO DR, WALCR, CA 94596","","Simar","Gill"
"Y20-035","Planning Project","Use Permit Conditional","Yes","Approved - Closed","4/3/2020 12:00:00 AM","6/16/2020 3:16:22 PM","6/16/2020 12:00:00 AM","5/5/2020 12:00:00 AM","Resubmittal","Route for Review","TWO LEFT FEET DANCE CENTER CUP","1651 BOTELHO DR, WALCR, CA 94596","","Simar","Gill"
"Y20-035","Planning Project","Use Permit Conditional","Yes","Approved - Closed","4/3/2020 12:00:00 AM","6/16/2020 3:17:41 PM","6/16/2020 12:00:00 AM","5/22/2020 12:00:00 AM","Planning Review","No Comments","TWO LEFT FEET DANCE CENTER CUP","1651 BOTELHO DR, WALCR, CA 94596","","Simar","Gill"
"Y20-035","Planning Project","Use Permit Conditional","Yes","Approved - Closed","4/3/2020 12:00:00 AM","6/16/2020 3:18:00 PM","6/16/2020 12:00:00 AM","5/22/2020 12:00:00 AM","Consolidated Comments","Deemed Complete","TWO LEFT FEET DANCE CENTER CUP","1651 BOTELHO DR, WALCR, CA 94596","","Simar","Gill"
"Y20-035","Planning Project","Use Permit Conditional","Yes","Approved - Closed","4/3/2020 12:00:00 AM","6/16/2020 3:18:22 PM","6/16/2020 12:00:00 AM","6/25/2020 12:00:00 AM","Staff Analysis","Set for Hearing","TWO LEFT FEET DANCE CENTER CUP","1651 BOTELHO DR, WALCR, CA 94596","","Simar","Gill"
"Y20-035","Planning Project","Use Permit Conditional","Yes","Approved - Closed","4/3/2020 12:00:00 AM","6/29/2020 3:40:40 PM","6/16/2020 12:00:00 AM","6/25/2020 12:00:00 AM","Planning Commission","Approved","TWO LEFT FEET DANCE CENTER CUP","1651 BOTELHO DR, WALCR, CA 94596","","Simar","Gill"
"Y20-035","Planning Project","Use Permit Conditional","Yes","Approved - Closed","4/3/2020 12:00:00 AM","6/29/2020 3:40:54 PM","6/29/2020 12:00:00 AM","6/29/2020 12:00:00 AM","Close Out","Approved - Closed","TWO LEFT FEET DANCE CENTER CUP","1651 BOTELHO DR, WALCR, CA 94596","","Simar","Gill"
"Y20-036","Planning Project","Design Review Commercial","Yes","Close Out","4/17/2020 12:00:00 AM","4/17/2020 8:52:32 AM","4/17/2020 12:00:00 AM","4/17/2020 12:00:00 AM","Intake Review","Application Accepted","YGNACIO CENTER FACADE IMPROVEMENTS","1990 N CALIFORNIA BLVD, WALCR, CA 94596","","Gerardo","Victoria"
"Y20-036","Planning Project","Design Review Commercial","Yes","Close Out","4/17/2020 12:00:00 AM","5/6/2020 8:31:14 AM","4/22/2020 12:00:00 AM","5/6/2020 12:00:00 AM","Engineering Review","No Comments","YGNACIO CENTER FACADE IMPROVEMENTS","1990 N CALIFORNIA BLVD, WALCR, CA 94596","","Joel","Camacho"
"Y20-036","Planning Project","Design Review Commercial","Yes","Close Out","4/17/2020 12:00:00 AM","7/24/2020 1:08:35 PM","4/17/2020 12:00:00 AM","5/7/2018 12:00:00 AM","Planning Review","No Comments","YGNACIO CENTER FACADE IMPROVEMENTS","1990 N CALIFORNIA BLVD, WALCR, CA 94596","","Simar","Gill"
"Y20-036","Planning Project","Design Review Commercial","Yes","Close Out","4/17/2020 12:00:00 AM","7/24/2020 1:09:22 PM","7/24/2020 12:00:00 AM","5/7/2020 12:00:00 AM","Consolidated Comments","Deemed Complete","YGNACIO CENTER FACADE IMPROVEMENTS","1990 N CALIFORNIA BLVD, WALCR, CA 94596","","Simar","Gill"
